cell_id,center_lat,center_lon,ndvi_2018,ndvi_2021,ndvi_2024,ndvi_change_2015_2018,ndvi_change_2018_2021,ndvi_change_2021_2024,ndvi_total_change,ndvi_mean,ndvi_std,ndvi_accel,fragmentation_index,road_length_km,building_count,infra_pressure,urban_proximity_score,dist_to_cbd_km,rainfall_anomaly,rainfall_stress,gbif_observations,gbif_species_count,biodiversity_density,lag_stress_score,ecological_vulnerability_score,degradation_label,predicted_label,pred_confidence,latent_stress_1,latent_stress_2,latent_stress_3,latent_stress_score,latent_stress_norm,cluster,cluster_name
1990,12.9655,77.7275,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.06497,14.3917,56.040899653979245,0,466.0,65.0,7.1692,0.0849,0.1732,stable,stable,1.0,312.0484,61.5491,8.3146,318.0605,0.0012,0,Vegetation-loss zone
1991,12.9655,77.7365,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.061109,15.3643,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1724,stable,stable,1.0,-154.046,-0.5714,-2.4876,154.0471,0.0005,0,Vegetation-loss zone
1992,12.9655,77.7455,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.05768,16.3369,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1717,stable,stable,1.0,-154.0461,-0.7692,-2.2286,154.048,0.0005,0,Vegetation-loss zone
1993,12.9655,77.7545,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.054616,17.3096,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1711,stable,stable,1.0,-154.0462,-0.9669,-1.9696,154.0493,0.0005,0,Vegetation-loss zone
1994,12.9655,77.7635,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.05186,18.2825,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1705,stable,stable,1.0,-154.0463,-1.1647,-1.7105,154.0507,0.0005,0,Vegetation-loss zone
1995,12.9655,77.7725,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.04937,19.2554,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.17,stable,stable,1.0,-154.0464,-1.3624,-1.4515,154.0525,0.0005,0,Vegetation-loss zone
1996,12.9655,77.7815,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.047107,20.2283,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1695,stable,stable,1.0,-154.0465,-1.5602,-1.1924,154.0544,0.0005,0,Vegetation-loss zone
1997,12.9655,77.7905,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.045042,21.2013,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1691,stable,stable,1.0,-154.0466,-1.758,-0.9333,154.0567,0.0005,0,Vegetation-loss zone
1998,12.9655,77.7995,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.043151,22.1744,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1687,stable,stable,1.0,-154.0467,-1.9558,-0.6742,154.0592,0.0005,0,Vegetation-loss zone
1999,12.9655,77.8085,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.041412,23.1475,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1683,stable,stable,1.0,-154.0469,-2.1536,-0.415,154.0619,0.0005,0,Vegetation-loss zone
2000,12.9655,77.8175,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.039808,24.1206,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.168,stable,stable,1.0,-154.047,-2.3514,-0.1559,154.0649,0.0005,0,Vegetation-loss zone
2001,12.9655,77.8265,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.038323,25.0938,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1677,stable,stable,1.0,-154.0471,-2.5493,0.1032,154.0681,0.0005,0,Vegetation-loss zone
2002,12.9655,77.8355,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.036945,26.067,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1674,stable,stable,1.0,-154.0472,-2.7471,0.3624,154.0717,0.0005,0,Vegetation-loss zone
2003,12.9655,77.8445,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.035663,27.0402,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1671,stable,stable,1.0,-154.0473,-2.9449,0.6215,154.0754,0.0005,0,Vegetation-loss zone
2004,12.9655,77.8535,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.034467,28.0134,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1669,stable,stable,1.0,-154.0474,-3.1428,0.8807,154.0794,0.0005,0,Vegetation-loss zone
2005,12.9655,77.8625,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.033348,28.9867,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1666,stable,stable,1.0,-154.0475,-3.3406,1.1398,154.0837,0.0005,0,Vegetation-loss zone
2006,12.9655,77.8715,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.0323,29.96,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1664,stable,stable,1.0,-154.0476,-3.5385,1.399,154.0882,0.0005,0,Vegetation-loss zone
2007,12.9655,77.8805,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.031315,30.9332,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1662,stable,stable,1.0,-154.0477,-3.7363,1.6582,154.093,0.0005,0,Vegetation-loss zone
2008,12.9655,77.8895,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.030389,31.9065,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.166,stable,stable,1.0,-154.0478,-3.9342,1.9173,154.098,0.0005,0,Vegetation-loss zone
2009,12.9655,77.8985,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.029516,32.8799,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1658,stable,stable,1.0,-154.0479,-4.132,2.1765,154.1033,0.0005,0,Vegetation-loss zone
2010,12.9745,77.3045,0.352,0.1912,0.1676,-0.1334,-0.1607999999999999,-0.0236,-0.3177999999999999,0.2369333333333333,0.1003468650897143,0.1371999999999998,0.4235,0.0,0,0.0,0.030883,31.3807,56.040899653979245,0,5.0,5.0,1.0,0.0883,0.1659,stable,stable,1.0,-149.0323,1.1219,2.5781,149.0366,0.0005,0,Vegetation-loss zone
2011,12.9745,77.3135,0.6564,0.7021,0.451,0.1012999999999999,0.0456999999999999,-0.2510999999999999,-0.1041,0.6031666666666666,0.1337465638187887,-0.2967999999999998,0.2217,0.0,0,0.0,0.03184,30.4072,56.040899653979245,0,0.0,0.0,0.0,0.0,0.0639,stable,stable,1.0,-154.0476,-3.6294,1.5177,154.0904,0.0005,0,Vegetation-loss zone
2012,12.9745,77.3225,0.4978,0.242,0.1379,0.1125,-0.2558,-0.1041,-0.2473999999999999,0.2925666666666667,0.1852018988383578,0.1517,0.633,0.0,0,0.0,0.032858,29.4338,56.040899653979245,0,0.0,0.0,0.0,0.0767,0.1492,stable,stable,0.995,-154.0475,-3.4316,1.2588,154.0857,0.0005,0,Vegetation-loss zone
2013,12.9745,77.3315,0.6025,0.4986,0.2936,0.0503,-0.1039,-0.2049999999999999,-0.2586,0.4649,0.157183237019728,-0.1010999999999999,0.3381,0.0,0,0.0,0.033944,28.4603,56.040899653979245,0,0.0,0.0,0.0,0.0312,0.1365,stable,stable,1.0,-154.0474,-3.2336,0.9994,154.0814,0.0005,0,Vegetation-loss zone
2014,12.9745,77.3405,0.541,0.4596,0.302,0.0544,-0.0814,-0.1576,-0.1846,0.4342,0.1215076952295615,-0.0761999999999999,0.2798,0.0,0,0.0,0.035104,27.4869,56.040899653979245,0,0.0,0.0,0.0,0.0244,0.102,stable,stable,1.0,-154.0473,-3.0356,0.7401,154.0772,0.0005,0,Vegetation-loss zone
2015,12.9745,77.3495,0.2776,0.4028,0.2131,-0.1318999999999999,0.1251999999999999,-0.1896999999999999,-0.1963999999999999,0.2978333333333333,0.0964549808632676,-0.3148999999999998,0.3239,0.0,0,0.0,0.036346,26.5135,56.040899653979245,0,0.0,0.0,0.0,0.0396,0.1099,stable,stable,1.0,-154.0472,-2.8379,0.4812,154.0733,0.0005,0,Vegetation-loss zone
2016,12.9745,77.3585,0.5021,0.5296,0.3671,0.1574999999999999,0.0274999999999999,-0.1624999999999999,0.0224999999999999,0.4662666666666666,0.0869746131542609,-0.1899999999999997,0.1865,0.0,0,0.0,0.037679,25.5401,56.040899653979245,0,0.0,0.0,0.0,0.0,0.0191,stable,stable,1.0,-154.0471,-2.6399,0.2215,154.0697,0.0005,0,Vegetation-loss zone
2017,12.9745,77.3675,0.458,0.5259,0.2836,-0.0273999999999999,0.0679,-0.2423,-0.2017999999999999,0.4225,0.1249900396031619,-0.3102,0.2958,0.0,0,0.0,0.039114,24.5666,56.040899653979245,0,0.0,0.0,0.0,0.0082,0.111,stable,stable,1.0,-154.047,-2.4421,-0.0374,154.0664,0.0005,0,Vegetation-loss zone
2018,12.9745,77.3765,0.1639,0.0722,-0.0084,-0.3541,-0.0916999999999999,-0.0806,-0.5264,0.0759,0.0862095702344003,0.0110999999999999,1.1358,0.0,0,0.0,0.040662,23.5932,56.040899653979245,0,0.0,0.0,0.0,0.1337,0.2986,stable,stable,0.945,-154.0469,-2.2449,-0.2955,154.0633,0.0005,0,Vegetation-loss zone
2019,12.9745,77.3855,0.439,0.4319,0.2022,-0.0823999999999999,-0.0070999999999999,-0.2297,-0.3192,0.3576999999999999,0.1347137335240917,-0.2226,0.3766,0.0,0,0.0,0.042337,22.6198,56.040899653979245,0,0.0,0.0,0.0,0.0268,0.1661,stable,stable,1.0,-154.0468,-2.0464,-0.5557,154.0604,0.0005,0,Vegetation-loss zone
2020,12.9745,77.3945,0.0575,0.5544,0.2222,-0.5905,0.4969,-0.3322,-0.4258,0.2780333333333333,0.2531114840012861,-0.8291,0.9104,0.0,0,0.0,0.044157,21.6464,56.040899653979245,0,6.0,6.0,1.0,0.1772,0.2434,stable,stable,0.98,-148.0308,4.0498,0.1598,148.0861,0.0005,0,Vegetation-loss zone
2021,12.9745,77.4035,0.5784,0.1388,0.319,0.1502,-0.4396,0.1802,-0.1092,0.3454,0.2209858819019894,0.6198,0.6398,0.0,0,0.0,0.04614,20.6731,56.040899653979245,0,0.0,0.0,0.0,0.1319,0.0941,stable,stable,0.995,-154.0466,-1.6506,-1.0744,154.0554,0.0005,0,Vegetation-loss zone
2022,12.9745,77.4125,0.4083,0.3494,0.133,-0.0767999999999999,-0.0589,-0.2163999999999999,-0.3520999999999999,0.2969,0.144964512898847,-0.1574999999999999,0.4883,0.0,0,0.0,0.04831,19.6997,56.040899653979245,0,0.0,0.0,0.0,0.0407,0.1879,stable,stable,1.0,-154.0465,-1.4529,-1.3332,154.0533,0.0005,0,Vegetation-loss zone
2023,12.9745,77.4215,0.2887,0.4496,0.2655,-0.0158999999999999,0.1609,-0.1840999999999999,-0.0390999999999999,0.3346,0.1002661956992485,-0.3449999999999998,0.2997,0.0,0,0.0,0.050694,18.7263,56.040899653979245,0,0.0,0.0,0.0,0.0048,0.0451,stable,stable,1.0,-154.0464,-1.2549,-1.5925,154.0515,0.0005,0,Vegetation-loss zone
2024,12.9745,77.4305,0.44,0.3471,0.2878,-0.0835999999999999,-0.0928999999999999,-0.0593,-0.2357999999999999,0.3583,0.0767156437762207,0.0335999999999999,0.2141,0.0,0,0.0,0.053325,17.753,56.040899653979245,0,0.0,0.0,0.0,0.0529,0.1235,stable,stable,1.0,-154.0463,-1.0568,-1.852,154.0499,0.0005,0,Vegetation-loss zone
2025,12.9745,77.4395,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.056244,16.7797,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1714,stable,stable,1.0,-154.0462,-0.8592,-2.1107,154.0486,0.0005,0,Vegetation-loss zone
2026,12.9745,77.4485,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.059501,15.8064,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1721,stable,stable,1.0,-154.0461,-0.6613,-2.3699,154.0475,0.0005,0,Vegetation-loss zone
2027,12.9745,77.4575,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.063159,14.8331,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1729,stable,stable,1.0,-154.046,-0.4635,-2.6291,154.0467,0.0005,0,Vegetation-loss zone
2028,12.9745,77.4665,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.067296,13.8598,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1737,stable,stable,1.0,-154.0459,-0.2656,-2.8882,154.0461,0.0005,0,Vegetation-loss zone
2029,12.9745,77.4755,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.072012,12.8866,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1747,stable,stable,1.0,-154.0458,-0.0678,-3.1474,154.0458,0.0005,0,Vegetation-loss zone
2030,12.9745,77.4845,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.077439,11.9134,56.040899653979245,0,177.0,57.0,3.1053,0.0849,0.1759,stable,stable,1.0,23.0154,54.5265,6.3151,59.1849,0.0001,0,Vegetation-loss zone
2031,12.9745,77.4935,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.08375,10.9403,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1772,stable,stable,1.0,-154.0456,0.3279,-3.6657,154.0459,0.0005,0,Vegetation-loss zone
2032,12.9745,77.5025,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.09118,9.9673,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1787,stable,stable,1.0,-154.0454,0.5257,-3.9248,154.0463,0.0005,0,Vegetation-loss zone
2033,12.9745,77.5115,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.100056,8.9944,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1806,stable,stable,1.0,-154.0453,0.7235,-4.1839,154.047,0.0005,0,Vegetation-loss zone
2034,12.9745,77.5205,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.110845,8.0216,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1828,stable,stable,1.0,-154.0452,0.9212,-4.4429,154.048,0.0005,0,Vegetation-loss zone
2035,12.9745,77.5295,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.124239,7.049,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1856,stable,stable,1.0,-154.0451,1.1189,-4.7019,154.0492,0.0005,0,Vegetation-loss zone
2036,12.9745,77.5385,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.141309,6.0767,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1892,stable,stable,1.0,-154.045,1.3166,-4.9608,154.0507,0.0005,0,Vegetation-loss zone
2037,12.9745,77.5475,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.163806,5.1048,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1939,stable,stable,1.0,-154.0449,1.5142,-5.2197,154.0524,0.0005,0,Vegetation-loss zone
2038,12.9745,77.5565,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.194791,4.1337,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.2004,stable,stable,1.0,-154.0448,1.7116,-5.4783,154.0543,0.0005,0,Vegetation-loss zone
2039,12.9745,77.5655,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.240148,3.1641,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.2099,stable,stable,1.0,-154.0447,1.9087,-5.7365,154.0565,0.0005,0,Vegetation-loss zone
2040,12.9745,77.5745,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.312715,2.1978,56.040899653979245,0,388.0,24.0,16.1667,0.0849,0.2251,stable,stable,1.0,234.1437,26.9752,-2.5691,235.6924,0.0008,0,Vegetation-loss zone
2041,12.9745,77.5835,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.445831,1.243,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.2529,stable,stable,1.0,-154.0445,2.2994,-6.2482,154.0617,0.0005,0,Vegetation-loss zone
2042,12.9745,77.5925,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.71736,0.394,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.3097,stable,stable,1.0,-154.0444,2.4721,-6.4746,154.0643,0.0005,0,Vegetation-loss zone
2043,12.9745,77.6015,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.551633,0.8128,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.275,stable,stable,1.0,-154.0445,2.3869,-6.3629,154.063,0.0005,0,Vegetation-loss zone
2044,12.9745,77.6105,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.363676,1.7497,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.2357,stable,stable,1.0,-154.0446,2.1963,-6.1132,154.0602,0.0005,0,Vegetation-loss zone
2045,12.9745,77.6195,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.26936,2.7125,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.216,stable,stable,1.0,-154.0447,2.0006,-5.8568,154.0577,0.0005,0,Vegetation-loss zone
2046,12.9745,77.6285,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.213634,3.6809,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.2043,stable,stable,1.0,-154.0448,1.8037,-5.5989,154.0553,0.0005,0,Vegetation-loss zone
2047,12.9745,77.6375,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.176944,4.6515,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1967,stable,stable,1.0,-154.0449,1.6063,-5.3404,154.0533,0.0005,0,Vegetation-loss zone
2048,12.9745,77.6465,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.150989,5.623,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1912,stable,stable,1.0,-154.045,1.4088,-5.0817,154.0514,0.0005,0,Vegetation-loss zone
2049,12.9745,77.6555,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.131662,6.5952,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1872,stable,stable,1.0,-154.0451,1.2112,-4.8228,154.0498,0.0005,0,Vegetation-loss zone
2050,12.9745,77.6645,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.116717,7.5677,56.040899653979245,0,138.0,46.0,3.0,0.0849,0.1841,stable,stable,1.0,-15.9893,45.0256,3.2483,47.7804,0.0,0,Vegetation-loss zone
2051,12.9745,77.6735,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.104817,8.5404,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1816,stable,stable,1.0,-154.0453,0.8157,-4.3048,154.0475,0.0005,0,Vegetation-loss zone
2052,12.9745,77.6825,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.095118,9.5133,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1796,stable,stable,1.0,-154.0454,0.618,-4.0457,154.0466,0.0005,0,Vegetation-loss zone
2053,12.9745,77.6915,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.087061,10.4862,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1779,stable,stable,1.0,-154.0455,0.4202,-3.7866,154.0461,0.0005,0,Vegetation-loss zone
2054,12.9745,77.7005,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.080261,11.4593,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1764,stable,stable,1.0,-154.0456,0.2224,-3.5275,154.0458,0.0005,0,Vegetation-loss zone
2055,12.9745,77.7095,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.074446,12.4325,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1752,stable,stable,1.0,-154.0457,0.0245,-3.2683,154.0457,0.0005,0,Vegetation-loss zone
2056,12.9745,77.7185,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.069417,13.4057,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1742,stable,stable,1.0,-154.0458,-0.1733,-3.0092,154.0459,0.0005,0,Vegetation-loss zone
2057,12.9745,77.7275,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.065024,14.3789,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1733,stable,stable,1.0,-154.0459,-0.3711,-2.75,154.0464,0.0005,0,Vegetation-loss zone
2058,12.9745,77.7365,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.061154,15.3522,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1724,stable,stable,1.0,-154.046,-0.569,-2.4908,154.0471,0.0005,0,Vegetation-loss zone
2059,12.9745,77.7455,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.057718,16.3255,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1717,stable,stable,1.0,-154.0461,-0.7668,-2.2317,154.048,0.0005,0,Vegetation-loss zone
2060,12.9745,77.7545,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.054648,17.2988,56.040899653979245,0,21.0,14.0,1.5,0.0849,0.1711,stable,stable,1.0,-133.0201,12.6127,0.3541,133.6167,0.0004,0,Vegetation-loss zone
